"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
455,665,44705.23,59268.88,192.33,1762,418,0,18.37
456,666,44705.23,59268.88,192.33,1762,418,0,18.37
457,679,44742.51,59271.39,179.07,1683,421,0,17.11
458,703,44719.14,59274.28,231.66,2685,407,0,18.43
459,704,44719.14,59274.28,231.66,2685,407,0,18.43
460,715,44717.36,59272.97,179.41,1793,423,0,16.17
461,754,44736.06,59273.99,208.71,1854,414,0,20.40
462,772,44702.66,59268.30,186.72,1809,415,0,17.11
463,773,44702.66,59268.30,186.72,1809,415,0,17.11
464,812,44717.44,59277.27,153.94,1622,413,0,13.18
465,844,44718.84,59275.63,205.67,1877,416,0,19.62
466,845,44718.84,59275.63,205.67,1877,416,0,19.62
467,870,44716.01,59272.52,164.79,1150,429,0,20.92
468,872,44693.66,59274.56,207.97,1651,421,0,22.79
469,879,44696.28,59271.19,192.73,1840,419,0,17.96
470,900,44742.93,59277.14,174.00,1988,410,0,13.67
471,915,44739.31,59267.80,216.58,2935,396,0,14.35
472,953,44739.03,59275.37,206.20,2352,409,0,16.48
473,954,44739.03,59275.37,206.20,2352,409,0,16.48
474,971,44700.74,59279.57,215.37,2381,404,0,17.70
475,972,44700.74,59279.57,215.37,2381,404,0,17.70
476,981,44690.57,59274.21,182.87,1826,409,0,16.01
477,1000,44730.22,59273.94,164.71,1492,425,0,16.38
478,1023,44712.63,59279.59,207.75,2600,400,0,15.01
479,1029,44701.96,59278.75,193.65,2001,410,0,16.36
480,1030,44701.96,59278.75,193.65,2001,410,0,16.36
481,1050,44704.74,59274.45,176.95,1462,418,0,18.94
482,1051,44704.74,59274.45,176.95,1462,418,0,18.94
483,1052,44733.36,59268.32,232.90,2544,409,0,18.75
484,1066,44704.32,59277.79,185.10,2186,401,0,13.73
485,1067,44704.32,59277.79,185.10,2186,401,0,13.73
486,1079,44680.07,59279.90,168.82,1448,424,0,17.54
487,1080,44680.07,59279.90,168.82,1448,424,0,17.54
488,1091,44705.15,59275.69,206.76,2440,406,0,15.34
489,1092,44705.15,59275.69,206.76,2440,406,0,15.34
490,1153,44706.09,59276.43,206.83,2804,399,0,13.87
491,1156,44668.37,59271.76,182.09,1709,419,0,17.11
492,1157,44668.37,59271.76,182.09,1709,419,0,17.11
493,1189,44709.84,59277.66,208.78,1924,421,0,20.57
494,1215,44699.86,59269.11,214.67,2245,408,0,17.87
495,1229,44740.06,59275.05,193.59,1684,417,0,19.39
496,1239,44728.24,59275.70,190.05,2179,402,0,14.96
497,1240,44742.85,59277.93,215.81,2257,411,0,18.06
498,1241,44742.85,59277.93,215.81,2257,411,0,18.06
499,1245,44704.88,59276.34,196.66,2492,410,0,14.24
500,1331,44709.25,59267.15,231.28,2976,402,0,15.84
501,1338,44736.86,59277.73,214.75,2046,411,0,19.59
502,1368,44696.27,59277.46,208.55,1978,410,0,19.07
503,1371,44750.95,59278.25,146.52,1355,420,0,14.40
504,1372,44750.95,59278.25,146.52,1355,420,0,14.40
505,1388,44743.69,59273.84,197.15,2322,411,0,15.29
506,1391,44709.32,59267.23,192.45,2328,409,0,14.34
507,1397,44705.67,59277.80,166.37,1222,428,0,20.18
508,1398,44705.67,59277.80,166.37,1222,428,0,20.18
509,1454,44752.98,59270.34,203.67,2317,413,0,15.98
510,1518,44754.18,59267.73,201.87,1882,420,0,18.98
511,1551,44713.41,59277.02,205.18,2373,411,0,16.00
512,1552,44713.41,59277.02,205.18,2373,411,0,16.00
513,1565,44714.50,59272.58,165.83,1267,418,0,19.08
514,1567,44760.01,59275.52,234.35,2740,399,0,17.59
515,1568,44709.80,59267.72,206.37,2467,409,0,15.64
516,1590,44713.97,59277.89,191.36,1700,420,0,18.85
517,1591,44713.97,59277.89,191.36,1700,420,0,18.85
518,1611,44758.23,59276.00,209.92,2184,414,0,18.20
519,1634,44736.71,59271.31,153.37,1244,428,0,17.12
520,1637,44723.11,59273.55,193.45,1895,409,0,17.17
521,1654,44718.28,59269.79,206.92,2419,409,0,16.01
522,1655,44687.16,59276.23,202.62,1943,413,0,18.42
523,1656,44687.16,59276.23,202.62,1943,413,0,18.42
524,1666,44700.84,59275.03,196.22,1267,431,0,26.49
525,1734,44731.63,59270.92,198.90,2013,404,0,17.01
526,1735,44731.63,59270.92,198.90,2013,404,0,17.01
527,1740,44738.73,59275.52,157.08,1467,414,0,15.02
528,1745,44711.04,59274.10,181.17,1851,412,0,15.59
529,1746,44711.04,59274.10,181.17,1851,412,0,15.59
530,1748,44718.47,59269.22,168.69,1506,414,0,16.65
531,1765,44696.39,59270.42,188.12,1658,418,0,18.87
532,1784,44714.01,59275.13,197.19,1987,409,0,17.39
533,1802,44724.54,59268.46,174.14,1664,423,0,16.21
534,1807,44726.75,59276.87,183.12,2056,420,0,14.99
535,1808,44676.85,59275.31,202.70,2296,401,0,15.71
536,1848,44723.80,59279.40,166.45,1457,413,0,16.85
537,1849,44723.80,59279.40,166.45,1457,413,0,16.85
538,1854,44729.07,59268.49,218.45,2049,404,0,20.06
539,1855,44729.07,59268.49,218.45,2049,404,0,20.06
540,1870,44691.32,59272.34,172.90,1758,419,0,15.15
541,1898,44702.29,59268.14,203.09,2399,409,0,15.53
542,1899,44702.29,59268.14,203.09,2399,409,0,15.53
543,1902,44712.17,59277.89,226.26,2794,394,0,15.92
544,1908,44747.85,59276.39,188.90,1945,410,0,16.04
545,1914,44719.88,59268.28,220.63,2385,412,0,18.64
546,1925,44693.47,59276.42,179.98,1785,420,0,16.37
547,1926,44693.47,59276.42,179.98,1785,420,0,16.37
548,1970,44759.41,59267.61,196.89,1544,414,0,21.71
549,1994,44727.17,59272.56,159.50,1139,426,0,19.85
550,2002,44743.14,59275.54,184.30,1689,413,0,17.72
551,2021,44698.26,59278.99,206.73,2560,408,0,15.34
552,2022,44698.26,59278.99,206.73,2560,408,0,15.34
553,2029,44697.14,59269.77,170.05,1781,420,0,14.53
554,2069,44715.18,59267.80,216.89,1714,409,0,23.58
555,2086,44744.70,59271.09,178.17,1686,416,0,16.79
556,2126,44732.15,59278.16,193.96,1986,410,0,16.53
557,2142,44730.79,59268.53,218.80,2811,408,0,15.71
558,2143,44730.79,59268.53,218.80,2811,408,0,15.71
559,2183,44737.06,59277.29,196.81,1799,405,0,18.55
560,2184,44737.06,59277.29,196.81,1799,405,0,18.55
561,2199,44729.29,59270.74,193.02,1965,421,0,16.73
562,2207,44697.22,59269.46,198.32,2066,413,0,16.94
563,2208,44759.46,59268.38,193.57,1778,415,0,18.39
564,2213,44744.41,59273.79,181.19,1723,417,0,16.76
565,2214,44744.41,59273.79,181.19,1723,417,0,16.76
566,2236,44688.86,59269.13,198.47,1779,422,0,19.65
567,2237,44688.86,59269.13,198.47,1779,422,0,19.65
568,2251,44721.16,59274.85,200.86,2169,410,0,16.70
569,2292,44679.06,59271.16,178.34,1580,418,0,17.78
570,2293,44679.06,59271.16,178.34,1580,418,0,17.78
571,2318,44739.63,59279.46,204.20,1785,415,0,20.28
572,2339,44695.44,59279.01,216.47,2769,403,0,15.33
573,2346,44740.56,59271.67,168.62,1780,416,0,14.42
574,2348,44689.42,59278.24,167.49,1340,427,0,18.73
575,2373,44712.36,59269.81,225.05,2490,399,0,17.64
576,2382,44706.82,59274.36,154.05,1174,414,0,17.89
577,2383,44706.82,59274.36,154.05,1174,414,0,17.89
578,2384,44733.01,59276.32,196.00,2073,414,0,16.87
579,2385,44733.01,59276.32,196.00,2073,414,0,16.87
580,2389,44747.98,59273.64,180.39,1553,416,0,18.32
581,2397,44759.40,59278.56,180.00,1771,407,0,15.99
582,2420,44706.21,59279.63,188.59,2053,419,0,15.35
583,2451,44719.97,59278.87,170.08,1686,427,0,15.61
584,2474,44713.89,59275.43,199.38,2238,402,0,15.44
585,2495,44703.63,59275.10,188.03,2058,410,0,15.43
586,2497,44719.92,59269.11,205.46,2623,403,0,14.54
587,2498,44719.92,59269.11,205.46,2623,403,0,14.54
588,2504,44731.14,59267.21,233.07,2997,390,0,15.78
589,2505,44731.14,59267.21,233.07,2997,390,0,15.78
590,2513,44719.19,59273.62,209.02,2326,412,0,16.46
591,2514,44719.19,59273.62,209.02,2326,412,0,16.46
592,2528,44746.31,59270.74,218.68,2651,407,0,16.44
593,2529,44746.31,59270.74,218.68,2651,407,0,16.44
594,2578,44715.60,59278.24,195.54,1644,417,0,20.59
595,2600,44703.48,59271.93,167.04,1131,431,0,21.96
596,2632,44733.33,59267.34,149.05,1353,435,0,15.08
597,2657,44724.02,59277.51,205.70,2846,409,0,13.19
598,2661,44714.41,59277.12,200.72,2904,401,0,12.26
599,2678,44778.88,59277.56,196.60,1930,416,0,17.98
600,2696,44697.45,59272.88,203.66,2269,413,0,16.07
601,2726,44698.39,59268.94,195.41,2515,412,0,13.80
602,2739,44728.08,59274.33,218.21,2604,405,0,16.69
603,2761,44704.40,59275.95,180.90,1916,417,0,15.45
604,2784,44685.14,59276.78,164.46,1324,428,0,18.22
605,2804,44739.80,59267.04,174.69,1524,422,0,17.70
606,2849,44707.02,59273.25,175.03,2117,405,0,12.98
607,2850,44707.02,59273.25,175.03,2117,405,0,12.98
608,2860,44684.47,59275.63,196.74,2364,412,0,14.63
609,2907,44703.60,59269.98,211.59,2452,400,0,15.86
610,2918,44686.37,59279.90,189.62,1811,427,0,18.20
611,2928,44761.41,59276.33,159.43,2021,430,0,11.65
612,2929,44761.41,59276.33,159.43,2021,430,0,11.65
613,2948,44691.41,59277.44,182.19,2177,412,0,13.82
614,2963,44728.34,59274.55,195.46,2318,403,0,14.40
615,2964,44728.34,59274.55,195.46,2318,403,0,14.40
616,2969,44676.32,59274.58,200.49,2322,404,0,15.50
617,3005,44715.15,59278.37,179.99,1937,408,0,14.70
618,3024,44715.46,59274.94,170.49,1647,412,0,15.77
619,3047,44673.23,59274.99,198.85,2131,408,0,16.23
620,3048,44673.23,59274.99,198.85,2131,408,0,16.23
621,3073,44718.60,59271.17,171.23,1800,419,0,14.70
622,3116,44737.08,59278.25,214.20,2339,401,0,16.99
623,3219,44742.76,59276.63,216.45,2511,395,0,16.12
624,3243,44700.63,59269.53,203.05,1523,422,0,23.49
625,3265,44682.94,59278.61,163.94,1669,425,0,14.69
626,3285,44695.49,59276.84,199.06,2001,416,0,17.97
627,3315,44693.29,59273.01,187.35,1897,406,0,16.11
628,3316,44693.29,59273.01,187.35,1897,406,0,16.11
629,3343,44753.18,59273.93,200.23,2263,409,0,15.73
630,3344,44753.18,59273.93,200.23,2263,409,0,15.73
631,3345,44700.90,59271.23,181.27,1785,418,0,16.53
632,3374,44697.16,59274.16,185.38,1711,416,0,17.59
633,3450,44698.37,59273.45,169.08,1778,421,0,14.59
634,3456,44734.53,59269.53,199.11,2198,398,0,15.59
635,3507,44753.74,59272.41,202.54,2366,405,0,15.07
636,3508,44753.74,59272.41,202.54,2366,405,0,15.07
637,3527,44744.84,59277.75,159.13,1473,415,0,15.33
638,3533,44738.56,59274.68,180.61,1739,419,0,16.56
639,3535,44694.46,59268.81,169.24,1655,413,0,15.32
640,3542,44714.90,59278.74,186.95,1662,419,0,18.73
641,3543,44714.90,59278.74,186.95,1662,419,0,18.73
642,3554,44709.91,59272.70,205.12,2558,414,0,15.08
643,3572,44735.13,59278.83,214.43,2503,404,0,16.47
644,3612,44735.95,59269.58,190.29,2171,410,0,14.97
645,3613,44735.95,59269.58,190.29,2171,410,0,14.97
646,3678,44675.85,59272.80,212.07,2883,399,0,14.23
647,3702,44745.71,59271.20,200.95,2143,407,0,17.13
648,3705,44694.23,59278.24,209.14,2377,413,0,16.51
649,3706,44694.23,59278.24,209.14,2377,413,0,16.51
650,3707,44708.18,59279.35,208.63,2091,409,0,18.09
651,3708,44769.72,59271.51,204.03,2469,402,0,14.88
652,3709,44769.72,59271.51,204.03,2469,402,0,14.88
653,3735,44707.84,59274.50,149.45,1271,424,0,15.90
654,3736,44707.84,59274.50,149.45,1271,424,0,15.90
655,3751,44700.23,59275.32,187.26,2246,409,0,14.01
656,3797,44725.38,59268.43,197.68,2453,401,0,13.93
657,3803,44729.89,59268.30,213.47,2639,402,0,15.64
658,3804,44729.89,59268.30,213.47,2639,402,0,15.64
659,3826,44738.50,59267.63,183.20,1911,420,0,15.84
660,3875,44714.03,59270.76,184.21,2274,414,0,13.74
661,3886,44711.84,59275.15,211.85,2462,404,0,15.90
662,3915,44714.54,59278.50,187.23,1838,417,0,17.04
663,3951,44711.18,59268.60,231.98,3216,402,0,15.46
664,3952,44711.18,59268.60,231.98,3216,402,0,15.46
665,3969,44697.52,59279.03,199.04,2096,410,0,16.50
666,3970,44697.52,59279.03,199.04,2096,410,0,16.50
667,3997,44703.44,59276.50,201.04,1869,405,0,18.64
668,4013,44744.80,59277.29,177.76,1730,414,0,16.35
669,4014,44744.80,59277.29,177.76,1730,414,0,16.35
670,4042,44706.37,59269.39,194.43,1926,406,0,17.01
671,4059,44724.53,59276.52,212.40,2549,412,0,16.05
672,4060,44724.53,59276.52,212.40,2549,412,0,16.05
673,4072,44702.38,59271.57,166.80,1447,419,0,17.03
674,4076,44682.12,59273.64,202.49,2294,403,0,15.58
675,4077,44682.12,59273.64,202.49,2294,403,0,15.58
676,4098,44718.39,59267.42,216.68,2837,408,0,15.16
677,4099,44718.39,59267.42,216.68,2837,408,0,15.16
678,4152,44684.65,59274.13,212.08,1948,406,0,19.95
679,4162,44708.53,59275.71,184.63,2248,409,0,13.61
680,4163,44719.66,59278.17,206.62,2035,412,0,18.25
681,4166,44753.47,59278.60,205.60,2111,420,0,17.66
682,4188,44706.45,59275.56,153.20,1250,415,0,16.70
683,4192,44722.82,59278.17,191.14,2002,417,0,16.07
684,4326,44693.90,59276.66,197.86,2555,407,0,13.53
685,4327,44693.90,59276.66,197.86,2555,407,0,13.53
686,4328,44705.86,59276.77,175.73,2089,409,0,13.26
687,4377,44704.84,59273.45,193.74,2113,408,0,15.92
688,4383,44726.55,59267.05,166.66,1438,415,0,17.19
689,4392,44697.98,59275.52,205.72,2262,407,0,16.74
690,4393,44697.98,59275.52,205.72,2262,407,0,16.74
691,4462,44725.54,59277.12,173.32,1789,412,0,14.85
692,4550,44697.28,59268.03,166.94,1346,420,0,18.38
693,4559,44687.00,59276.08,148.64,1280,416,0,15.52
694,4560,44687.00,59276.08,148.64,1280,416,0,15.52
695,4561,44693.37,59269.85,192.56,2351,414,0,14.00
696,4622,44688.48,59275.89,190.87,2296,403,0,14.07
697,4683,44699.99,59268.61,207.73,1927,410,0,19.40
698,4690,44680.29,59277.40,172.11,1801,419,0,14.90
699,4691,44680.29,59277.40,172.11,1801,419,0,14.90
700,4692,44700.00,59275.73,195.26,1945,406,0,17.01
701,4699,44681.16,59274.78,193.65,2000,418,0,16.53
702,4708,44742.05,59279.46,189.85,1781,408,0,17.56
703,4763,44706.80,59268.71,173.56,1901,414,0,14.22
704,4764,44706.80,59268.71,173.56,1901,414,0,14.22
705,4812,44719.42,59274.66,192.78,1910,414,0,17.01
706,4815,44720.97,59272.78,209.72,2170,405,0,17.56
707,4816,44720.97,59272.78,209.72,2170,405,0,17.56
708,4845,44686.63,59270.75,174.91,1414,416,0,18.93
709,4856,44682.13,59268.01,185.10,1762,416,0,17.20
710,4857,44682.13,59268.01,185.10,1762,416,0,17.20
711,4862,44712.80,59276.01,147.52,1025,425,0,19.04
712,4901,44709.42,59279.51,199.22,2070,397,0,16.50
713,4934,44693.12,59272.37,194.15,2001,417,0,16.99
714,4935,44693.12,59272.37,194.15,2001,417,0,16.99
715,4965,44692.68,59272.19,188.38,1776,419,0,17.56
716,4966,44692.68,59272.19,188.38,1776,419,0,17.56
717,4986,44706.67,59276.62,183.08,1583,419,0,18.77
718,4991,44732.03,59272.42,201.33,2287,415,0,16.09
719,5029,44684.75,59274.55,173.00,1973,412,0,13.70
720,5080,44713.62,59267.58,217.82,2532,400,0,16.28
721,5081,44713.62,59267.58,217.82,2532,400,0,16.28
722,5109,44702.27,59267.71,196.49,2086,407,0,16.12
723,5126,44724.90,59275.78,172.52,1572,417,0,16.70
724,5145,44689.60,59267.84,179.33,1672,421,0,17.00
725,5155,44696.59,59267.71,157.56,1259,425,0,17.74
726,5162,44742.25,59274.94,174.85,1476,416,0,18.14
727,5163,44742.25,59274.94,174.85,1476,416,0,18.14
728,5167,44711.99,59275.42,179.95,2119,411,0,13.81
729,5202,44695.51,59275.93,131.88,1124,417,0,14.23
730,5219,44733.62,59277.11,205.25,1848,415,0,19.83
731,5226,44710.54,59271.36,174.79,1535,416,0,17.65
732,5227,44710.54,59271.36,174.79,1535,416,0,17.65
733,5248,44730.32,59273.44,190.00,2038,404,0,15.68
734,5312,44724.65,59271.30,173.43,1916,408,0,14.04
735,5313,44724.65,59271.30,173.43,1916,408,0,14.04
736,5316,44698.52,59269.04,192.65,1980,413,0,16.64
737,5330,44707.02,59275.73,164.18,1338,423,0,18.07
738,5337,44738.56,59267.43,181.32,1868,410,0,15.70
739,5413,44712.52,59272.39,125.14,861,432,0,16.94
740,5447,44671.00,59273.24,193.27,2197,412,0,15.37
741,5468,44667.39,59275.12,190.51,2225,408,0,14.77
742,5469,44667.39,59275.12,190.51,2225,408,0,14.77
743,5519,44670.74,59275.15,148.96,1111,429,0,18.04
744,5528,44662.26,59273.51,168.20,1444,420,0,17.35
745,5529,44662.26,59273.51,168.20,1444,420,0,17.35
746,5624,44731.70,59274.06,200.26,1968,415,0,18.23
747,5625,44731.70,59274.06,200.26,1968,415,0,18.23
748,5642,44699.34,59276.65,179.66,1678,423,0,17.33
749,5650,44678.11,59277.94,191.33,2013,408,0,15.91
750,5651,44678.11,59277.94,191.33,2013,408,0,15.91
751,5844,44693.28,59277.61,180.27,1982,414,0,14.54
752,5866,44703.96,59279.98,214.56,2160,403,0,18.42
753,6057,44721.36,59273.66,224.89,2754,405,0,16.95
754,6077,44713.68,59279.52,189.48,2007,415,0,16.00
755,6081,44682.76,59277.51,210.46,1934,407,0,19.82
756,6155,44717.14,59273.96,158.07,1151,424,0,19.29
757,6157,44698.74,59268.61,182.11,1783,411,0,16.45
758,6158,44698.74,59268.61,182.11,1783,411,0,16.45
759,6189,44721.33,59275.20,218.23,2095,412,0,19.79
760,6190,44721.33,59275.20,218.23,2095,412,0,19.79
761,6333,44727.60,59269.19,149.33,996,423,0,19.94
762,6334,44727.60,59269.19,149.33,996,423,0,19.94
763,6348,44713.38,59276.72,167.79,1443,416,0,17.34
764,6394,44734.44,59278.41,198.57,2240,409,0,15.91
765,6418,44715.23,59279.40,208.23,2591,404,0,15.03
766,6420,44725.68,59271.80,214.04,2446,405,0,16.33
767,6447,44693.19,59276.53,196.17,1646,413,0,20.23
768,6448,44693.19,59276.53,196.17,1646,413,0,20.23
769,6494,44696.16,59269.81,170.39,1882,415,0,13.94
770,6515,44710.22,59279.34,226.32,2932,406,0,15.43
771,6516,44710.22,59279.34,226.32,2932,406,0,15.43
772,6577,44685.41,59276.01,203.24,1977,407,0,18.12
773,6594,44710.63,59278.91,194.71,1627,415,0,20.21
774,6676,44695.26,59269.28,183.53,1551,415,0,18.91
775,6677,44710.68,59277.64,175.25,1685,410,0,16.23
776,6703,44694.14,59271.28,209.74,2047,405,0,18.58
777,6742,44683.97,59279.06,207.24,2444,406,0,15.40
778,6743,44683.97,59279.06,207.24,2444,406,0,15.40
779,6756,44708.18,59269.36,181.48,1753,412,0,16.72
780,6769,44738.84,59279.21,215.36,2279,410,0,17.78
781,6770,44738.84,59279.21,215.36,2279,410,0,17.78
782,6825,44693.22,59271.70,175.93,1602,422,0,17.10
783,6859,44715.90,59270.52,192.74,2341,410,0,14.35
784,6881,44695.73,59271.36,188.17,1605,414,0,19.51
785,6942,44724.93,59269.82,217.18,2066,413,0,19.88
786,6943,44724.93,59269.82,217.18,2066,413,0,19.88
787,6945,44709.62,59277.10,169.16,1618,411,0,15.59
788,6965,44725.55,59275.64,141.85,969,430,0,18.84
789,6973,44708.33,59278.31,210.87,2048,402,0,18.69
790,6974,44708.33,59278.31,210.87,2048,402,0,18.69
791,7020,44728.16,59275.72,155.10,1424,422,0,15.23
792,7021,44728.16,59275.72,155.10,1424,422,0,15.23
793,7022,44709.44,59268.54,204.03,1854,409,0,19.39
794,7055,44739.53,59279.35,137.10,1173,422,0,14.70
795,7070,44705.41,59279.50,208.37,2211,410,0,17.13
796,7071,44705.41,59279.50,208.37,2211,410,0,17.13
797,7136,44724.19,59276.87,173.22,1288,432,0,20.64
798,7254,44708.48,59277.09,162.85,1396,417,0,16.92
799,7255,44708.48,59277.09,162.85,1396,417,0,16.92
800,7277,44691.03,59276.68,162.20,1374,420,0,17.01
801,7278,44691.03,59276.68,162.20,1374,420,0,17.01
802,7287,44717.73,59279.40,221.86,2343,398,0,18.12
803,7288,44717.73,59279.40,221.86,2343,398,0,18.12
804,7352,44717.08,59275.26,191.77,2059,402,0,15.50
805,7407,44718.74,59269.20,190.95,1923,413,0,16.95
806,7408,44718.74,59269.20,190.95,1923,413,0,16.95
807,7434,44717.31,59277.25,163.99,1359,417,0,17.48
808,7435,44717.31,59277.25,163.99,1359,417,0,17.48
809,7443,44681.30,59270.19,181.05,1520,410,0,18.71
810,7526,44754.89,59279.29,182.43,2014,404,0,14.58
811,7572,44698.90,59270.26,245.16,3441,391,0,16.27
812,7593,44707.36,59274.50,213.54,2106,409,0,18.80
813,7614,44687.37,59270.98,206.64,1828,409,0,20.18
814,7615,44687.37,59270.98,206.64,1828,409,0,20.18
815,7762,44701.03,59277.25,205.30,2689,399,0,13.72
816,7770,44725.09,59275.87,218.65,2262,400,0,18.23
817,7808,44704.67,59274.12,219.06,2547,403,0,16.45
818,7857,44683.80,59277.38,180.12,1689,420,0,17.05
819,7862,44749.01,59275.23,214.33,2001,413,0,19.99
820,7863,44749.01,59275.23,214.33,2001,413,0,19.99
821,7918,44684.25,59279.31,163.69,1257,430,0,19.07
822,7928,44740.47,59276.61,216.70,2712,408,0,15.64
823,7929,44740.47,59276.61,216.70,2712,408,0,15.64
824,7939,44674.10,59270.85,220.80,2533,404,0,16.87
825,8005,44717.96,59276.91,224.36,2433,402,0,17.98
826,8020,44728.45,59274.26,219.30,2365,410,0,17.77
827,8021,44728.45,59274.26,219.30,2365,410,0,17.77
828,8069,44695.87,59270.67,204.68,1728,396,0,20.59
829,8070,44695.87,59270.67,204.68,1728,396,0,20.59
830,8122,44743.37,59277.53,196.39,2184,402,0,15.87
831,8150,44695.87,59279.56,213.51,2565,409,0,16.38
832,8179,44688.67,59279.23,193.40,2115,410,0,15.94
833,8276,44776.66,59275.85,178.39,1615,412,0,17.26
834,8288,44707.78,59279.87,173.90,1626,415,0,16.55
835,8459,44727.50,59269.95,216.00,1785,415,0,22.62
836,8626,44743.59,59269.09,169.36,1598,408,0,16.03
837,8906,44702.50,59268.00,229.42,2113,404,0,21.55
838,8982,44682.44,59275.50,213.50,2090,410,0,18.99
839,8983,44682.44,59275.50,213.50,2090,410,0,18.99
840,9069,44741.30,59278.66,163.73,1466,409,0,16.18
841,9190,44722.33,59275.10,184.72,1764,409,0,17.12
842,9206,44752.92,59279.11,240.57,3091,395,0,17.09
843,9207,44752.92,59279.11,240.57,3091,395,0,17.09
844,9275,44711.13,59270.31,192.02,1747,411,0,18.33
845,9451,44714.50,59274.58,173.72,1730,410,0,15.35
846,9452,44714.50,59274.58,173.72,1730,410,0,15.35
847,9464,44710.91,59270.09,164.90,1386,419,0,17.36
848,9480,44730.89,59270.33,206.96,2222,406,0,16.76
849,9568,44718.80,59276.22,215.16,2002,408,0,19.99
850,9610,44671.04,59279.67,210.16,2084,411,0,19.10
851,9611,44671.04,59279.67,210.16,2084,411,0,19.10
852,9883,44728.06,59272.53,231.58,2512,393,0,18.42
853,9889,44709.79,59277.79,201.53,1730,407,0,20.19
854,9922,44740.02,59276.04,174.72,1898,409,0,14.48
855,10015,44720.06,59278.29,186.27,1780,410,0,16.99
856,10026,44693.53,59268.12,208.27,2005,406,0,18.71
857,10136,44675.57,59274.77,223.86,2511,400,0,17.41
858,10161,44698.45,59274.93,216.57,2470,403,0,16.56
859,10183,44699.87,59277.13,215.36,2250,409,0,17.98
860,10184,44699.87,59277.13,215.36,2250,409,0,17.98
861,10265,44694.25,59279.37,169.67,1815,409,0,14.25
862,10369,44693.84,59278.04,226.23,1925,406,0,22.96
863,10370,44693.84,59278.04,226.23,1925,406,0,22.96
864,10371,44712.39,59271.80,194.52,1444,416,0,22.61
865,10445,44740.71,59278.73,187.55,1769,413,0,17.62
